ClinicID,OnlineAppointmentUse,malepct,unemp,age16to24,age25to34,age35to44,age45to54,age55to64,age65to74,age75to84,age85plus,phoneeasy,onlineasy,race,longstdhealth,canmngownhealth,reducedability,prefgpalways,bcaaware,vendor,numpats
118,0.081103967,0.463537265,0,0.184882344,0.062646564,0.109363446,0.13712066,0.191091814,0.164937237,0.116094201,0.033863734,0.935079427,0.911308029,0.931025401,0.488648282,0.948699995,0.460182147,0.636518495,0.199506727,EMIS,6287
119,0.123117383,0.53927456,0.02403541,0.032134822,0.152260864,0.174359174,0.154716221,0.157393659,0.182317949,0.109080664,0.037736647,0.974543542,0.861708862,0.973432504,0.560372936,0.85971916,0.794684248,0.82838612,0.340839804,EMIS,4306
120,0.042859511,0.511740608,0.097653382,0.128100851,0.125370366,0.108850719,0.162260092,0.220181299,0.16699148,0.08143244,0.006812753,0.588999387,0.726499254,1,0.583506296,0.772025883,0.680966517,0.326054016,0.275111849,EMIS,6699
121,0.140373989,0.535834259,0.092851643,0.12973646,0.181328854,0.0730071,0.230680009,0.150814414,0.129205657,0.065165862,0.040061643,0.762286397,0.805134268,0.969372149,0.533762435,0.842478096,0.63039534,0.516861678,0.455090395,EMIS,7063
122,0.166091029,0.505743796,0.080857933,0.083111005,0.109817407,0.165080017,0.221183009,0.162848063,0.186399822,0.040037141,0.031523538,0.952539257,0.933718621,0.99492869,0.689765667,0.956055762,0.593093679,0.785091709,0.465449766,EMIS,5272
123,0.150574388,0.520914631,0,0.233889513,0.089083275,0.077275102,0.179502454,0.144188145,0.150918275,0.100651112,0.024492123,0.975009065,0.968069303,0.992320286,0.461734165,0.921070017,0.521543641,0.712207293,0.482897831,EMIS,4262
124,0.03313905,0.451453093,0,0.166592786,0.05629709,0.142117524,0.181214683,0.17909116,0.155183765,0.089553192,0.0299498,1,0.904695229,0.967370709,0.521039776,0.888144879,0.590387722,-97,0.310977043,EMIS,2475
125,0.099416323,0.581590196,0.006690308,0.165263157,0.062130895,0.14267308,0.207662605,0.188415795,0.113053945,0.084050767,0.036749756,1,1,0.955237798,0.457501515,-97,-97,-97,0.401332075,EMIS,809
126,0.076789467,0.460887629,0.011921707,0.155736164,0.077492102,0.17246457,0.115374959,0.199453831,0.140126647,0.08290621,0.056445517,0.621722644,0.614734376,0.978060272,0.601811427,0.712333943,0.649945863,0.098740154,0.35499795,EMIS,4926
127,0.064511973,0.531186138,0.037828708,0.160178232,0.062591467,0.127710773,0.214256142,0.159141292,0.172309391,0.060242372,0.04357033,0.65968207,0.823199541,0.952234276,0.626953926,0.811006764,0.765426998,0.333906835,0.240522944,EMIS,3292
128,0.062473195,0.480571157,0.014803507,0.079571004,0.153311056,0.083880086,0.223468037,0.175792919,0.145714147,0.107210977,0.031051773,0.973760802,1,1,0.473098868,0.81420077,0.52390309,0.797347118,0.394704808,EMIS,3272
129,0.058179107,0.534875076,0.046187148,0.135935738,0.160028378,0.122089914,0.169314452,0.171576791,0.141600798,0.072375037,0.027078892,0.879150585,0.839574334,0.968461784,0.525146856,0.904376357,0.575455745,0.568657386,0.165866884,EMIS,3465
130,0.129544554,0.521131144,0.013275715,0.139754878,0.075073246,0.059941331,0.164269527,0.203395972,0.181850385,0.112798306,0.062916355,1,0.984610723,0.980023758,0.635608219,0.938795408,0.521483272,0.794845617,0.551596442,EMIS,2689
131,0.041516484,0.482909206,0.020817138,0.112571585,0.065551491,0.106920152,0.208653509,0.184677289,0.169751098,0.116326089,0.035548787,0.978106354,0.806718085,0.93908084,0.467405105,0.905258225,0.473116085,0.8099449,0.462616836,EMIS,2792
132,0.038341896,0.546280697,0,0.119652886,0.125178189,0.127933726,0.122378634,0.19682769,0.199622246,0.091840132,0.016566496,0.947946541,0.858708815,1,0.542190998,0.917761019,0.652027648,0.854154605,0.226953437,EMIS,3282
133,0.052930346,0.450173488,0.081280208,0.024559001,0.184720038,0.14989525,0.236534976,0.14484096,0.140481327,0.094929346,0.024039102,0.805076224,0.643772329,0.961669669,0.576755284,0.83414051,0.537274324,0.663491688,0.436002541,EMIS,7615
134,0.156498272,0.461472875,0.008934685,0.074063522,0.211532319,0.119819206,0.251214415,0.140288,0.142461307,0.055832475,-98,0.577385432,0.681158712,0.956228363,0.565329447,0.758944769,0.747255011,0.181234674,0.54311686,TPP,11473
135,0.224043047,0.46638921,0.009139436,0.06479818,0.067834321,0.129343935,0.183728195,0.233358813,0.211045133,0.079795257,0.030096164,0.849297808,0.859984833,0.954983216,0.576994004,0.859874201,0.580257761,0.755457906,0.47179773,EMIS,9234
136,0.109694206,0.480136536,0.07822567,0.09745006,0.193750158,0.127286508,0.147416182,0.188111436,0.129829335,0.09598089,0.02017543,0.952848149,0.743131245,1,0.543924903,0.867762484,0.670264627,0.651953559,0.34527035,TPP,3820
137,0.309732839,0.436218047,0.014541481,0.057452896,0.160424472,0.097640446,0.17747255,0.210804762,0.180133182,0.091316102,0.024755591,0.663153303,0.977941215,0.972134758,0.630245177,0.910959375,0.630810055,0.618341662,0.691281355,TPP,11923
138,0.207645764,0.504039747,0.013501807,0.154147471,0.152649751,0.134558082,0.183810969,0.186836901,0.104229268,0.05817302,0.025594539,1,0.858202571,0.875955786,0.463365023,0.858700465,0.39111326,0.700934484,0.462741868,TPP,8051
139,0.065378181,0.423323514,0.089354086,0.058889176,0.044717929,0.162729541,0.217933633,0.18173275,0.145284898,0.150531525,0.038180548,0.94483148,0.860655564,0.990077529,0.635191176,0.809072484,0.731959072,0.494034973,0.307602409,TPP,10004
140,0.123583056,0.46595831,0.065699646,0.058950909,0.175436658,0.173906664,0.1412244,0.163707751,0.158204282,0.085704799,0.042864538,0.709342937,0.871460049,0.987154001,0.668077373,0.757835272,0.689904324,0.376759473,0.352954216,TPP,5526
141,0.056591215,0.483498306,0.023331512,0.102609403,0.105491656,0.173594848,0.199057801,0.119064066,0.131169836,0.108957543,0.060054846,0.411460188,0.51547249,0.983390451,0.494577353,0.888586909,0.434727953,0.400553723,0.433625121,EMIS,8387
142,0.270879537,0.474102525,0,0.059748936,0.161546216,0.127361713,0.235074938,0.136643329,0.143395989,0.089014769,0.047214111,0.546237579,0.875309682,0.966928903,0.551923513,0.838792411,0.547858152,0.406976098,0.632788947,TPP,13969
143,0.122817465,0.506508139,-98,0.482238907,0.093786352,0.067668909,0.114973599,0.087840274,0.087715376,0.043013463,0.022763119,0.782586179,0.59505469,0.863947595,0.371089439,0.856739651,0.53159845,0.525350474,0.372445752,EMIS,33308
144,0.260464127,0.495833208,0.111897579,0.109168547,0.134801893,0.137494149,0.183430474,0.199169614,0.139540307,0.06244739,0.033947625,0.268493084,0.647626234,0.986858581,0.624796767,0.645203047,0.766070463,0.339078131,0.656773883,TPP,16238
145,0.123650128,0.507540395,0.034019494,0.090447562,0.247871746,0.199276028,0.147081861,0.14157323,0.111517734,0.037397512,0.024834327,0.567517777,0.9664436,0.905418731,0.464097312,0.834137093,0.630857246,0.462326548,0.505680271,TPP,11454
146,0.116644805,0.499470369,0.022167848,0.059592779,0.090124014,0.180026351,0.173535104,0.179411521,0.189778129,0.090560581,0.03697152,0.336905709,0.496388031,0.97602728,0.564984139,0.8608753,0.585941312,0.291246741,0.377082393,TPP,6946
147,0.107915887,0.429170374,0.037742114,0.205212143,0.073810062,0.09653767,0.157748093,0.115370206,0.213725678,0.091280764,0.046315384,0.808828142,0.743997896,0.961605878,0.647177416,0.892209135,0.508612723,0.528297422,0.525619063,TPP,10145
148,0.170221306,0.481625723,0.040573065,0.180289666,0.14900805,0.115522576,0.192308713,0.150285293,0.136214483,0.058103185,0.018268035,0.73259783,0.935350415,0.979250777,0.539403156,0.813966904,0.708071174,0.435919061,0.658717649,TPP,11267
149,0.09181564,0.533630731,0.032643777,0.084982498,0.225671636,0.082941842,0.205845265,0.138778035,0.134952476,0.095240057,0.031588191,0.720307024,0.516477927,0.992045496,0.564760839,0.741855754,0.783298987,0.418736757,0.374408217,TPP,7571
150,0.133762796,0.466894233,0.159253354,0.165326063,0.164873598,0.108424311,0.185005018,0.119929255,0.156173584,0.076729585,0.023538586,0.454208386,0.817211144,0.969070313,0.596653929,0.727899691,0.754675258,0.230889733,0.555267934,TPP,18778
151,0.067817946,0.458718319,0.055685519,0.115623895,0.14255113,0.167524526,0.186466612,0.14634799,0.120151943,0.077240537,0.044093367,0.436243366,0.527513402,0.961635335,0.538444004,0.829554654,0.694391392,0.265003157,0.332083098,TPP,13391
152,0.102901824,0.442984858,0.038145661,0.043470112,0.121681704,0.248822879,0.175675955,0.148924303,0.15069073,0.086192697,0.024541619,0.656667568,1,0.991883125,0.55230807,0.894161517,0.671867347,0.214934966,0.441174166,TPP,14493
153,0.172425627,0.506474169,0.03662103,0.034912921,0.159983465,0.214497215,0.167098405,0.175314315,0.128917692,0.074804992,0.044470994,0.646328933,0.634396018,0.859330821,0.581286038,0.849555555,0.52930854,0.537542396,0.427313899,TPP,24521
154,0.248499216,0.529000026,0.08413316,0.04457184,0.225556761,0.170407557,0.131664636,0.161966981,0.141393775,0.091890791,0.032547659,0.743600723,0.837923662,0.96758237,0.652252965,0.724368701,0.722674127,0.332462007,0.623906854,TPP,11576
155,0.092833229,0.481442252,0.074830856,0.075280971,0.088978226,0.09083021,0.233770061,0.223614157,0.16975015,0.090920404,0.026855822,0.753538461,0.824759934,0.977363145,0.603068124,0.843297839,0.553111652,0.418942303,0.416140606,EMIS,5649
156,0.049288452,0.546163784,0.052093408,0.20200944,0.134703707,0.139776408,0.179030724,0.140259611,0.093166156,0.074673613,0.036380341,0.716386403,0.871187804,0.982574269,0.49938807,0.698203738,0.726908762,0.272592704,0.273952255,TPP,13389
157,0.068539423,0.499250826,0.023168574,0.186336634,0.13299094,0.158618939,0.135928031,0.171004694,0.127954038,0.064693854,0.022472872,0.836708433,0.945543065,0.992527389,0.5621608,0.857119767,0.51585157,0.467848576,0.39284489,EMIS,10198
158,0.188292799,0.438916569,0.034277137,0.071569663,0.174204501,0.187249311,0.185559009,0.125163123,0.124883601,0.095675339,0.035695454,0.769635156,0.88002962,0.983979474,0.538690195,0.725478311,0.621382565,0.382100361,0.424612449,TPP,6411
159,0.23076994,0.549089099,0.012357504,0.126153004,0.142522583,0.127779836,0.144423858,0.193968995,0.146378053,0.090818922,0.027954749,0.698221302,0.877656678,0.93564563,0.538884296,0.920620016,0.512934322,0.227642607,0.46624002,EMIS,9625
160,0.250096104,0.386920474,0.011191791,0.142808148,0.087334224,0.150341481,0.15224992,0.164422607,0.177463147,0.100341031,0.025039443,0.811617775,0.884761824,0.978853568,0.53849407,0.900825134,0.625678578,0.648880353,0.550915326,EMIS,4934
161,0.185537262,0.484780554,0.019500105,0.092265918,0.182107929,0.183911705,0.158150169,0.176718034,0.142063784,0.046603358,0.018179104,0.717434392,0.819388377,0.898151369,0.535279229,0.869215276,0.516040445,0.282740282,0.491585781,TPP,13024
162,0.086998782,0.492468522,0.016595993,0.050350331,0.126301833,0.116473378,0.187169122,0.163050678,0.156200262,0.132841935,0.067612461,0.737817035,0.831606268,0.993190668,0.620267049,0.856790716,0.552870814,0.380437857,0.291434543,TPP,10304
163,0.181688251,0.421085744,0.008159905,0.069164115,0.031172615,0.087842424,0.168999206,0.196225611,0.206624861,0.171992993,0.067978175,1,0.940254935,0.982194446,0.590233718,0.90606136,0.655011624,0.899544645,0.521926162,TPP,2493
164,0.275666913,0.447515787,0.018756925,0.077012936,0.193385105,0.085517557,0.1902822,0.213445421,0.122089367,0.093648864,0.024618549,0.662810656,0.857872199,0.995218627,0.57370985,0.790506128,0.646928808,0.397263435,0.588151852,TPP,8908
165,0.10907433,0.478844132,0.043259503,0.073257955,0.15617584,0.195497054,0.198614751,0.167466682,0.109717477,0.088230288,0.011039953,0.923316685,0.862990433,0.852758731,0.480486217,0.925750443,0.529421309,0.613764942,0.393357825,TPP,10138
166,0.189490489,0.456094374,0.015274491,0.078813411,0.047708321,0.105604669,0.282559362,0.1991435,0.155838524,0.109376066,0.020956146,0.827709533,0.773144823,0.968654646,0.662992725,0.912579381,0.618446741,0.445986521,0.67842508,TPP,7152
167,0.262118961,0.487176746,0.028752418,0.154675278,0.082999343,0.121309926,0.159938352,0.17097347,0.170470449,0.112196691,0.027436492,0.710059536,0.935911129,0.859347582,0.614885325,0.886734524,0.642474399,0.520093172,0.671024977,EMIS,11310
168,0.148305857,0.476855794,0.054386125,0.062909355,0.174654259,0.128992151,0.204515563,0.184717769,0.153391011,0.066493237,0.024326654,0.56169289,0.921811469,0.908595512,0.578669807,0.819861429,0.803976022,0.451951082,0.477098301,TPP,13899
169,0.221150333,0.446040451,0.033065024,0.042893727,0.168656029,0.179909827,0.170275286,0.150228452,0.167696069,0.075516394,0.044824217,0.671194022,0.903151002,0.994086653,0.579807736,0.755354499,0.609666555,0.459478941,0.472283396,TPP,5759
170,0.240669411,0.514690696,0.07036525,0.107875829,0.146763667,0.161476451,0.207915688,0.156588837,0.120321729,0.082461945,0.016595853,0.525888797,0.862846235,0.805410086,0.585775691,0.863742312,0.587008292,0.42476462,0.617456262,TPP,12013
171,0.071495851,0.383221256,0.018798995,0.161638573,0.13194261,0.091191311,0.158689592,0.175777348,0.149267077,0.082175876,0.049317613,0.702095431,0.812767065,0.962196186,0.597154683,0.875180916,0.673620499,0.407233434,0.286680426,EMIS,7550
172,0.07480968,0.53355815,0.018710001,0.051603664,0.105993375,0.081739075,0.152524185,0.217608315,0.235642398,0.108672725,0.046216263,0.99419317,0.91309958,0.98875742,0.541979745,0.906011458,0.474263476,0.749300059,0.382471595,TPP,2683
173,0.119046826,0.529972276,0.040310444,0.095624765,0.121794399,0.129330158,0.177296488,0.188394645,0.172761247,0.095303155,0.019495143,0.941507598,0.894457061,0.946294999,0.661059968,0.841959215,0.689337111,0.532268306,0.383151857,TPP,7401
174,0.136635889,0.545515566,0.056220219,0.130585946,0.149889397,0.103508262,0.19011363,0.162941577,0.170108722,0.076196413,0.016656053,0.497266797,0.79451108,0.984641679,0.522222604,0.874632269,0.717154257,0.525409412,0.402833125,TPP,15151
175,0.076487243,0.585723128,0.034059686,0.097625513,0.102472654,0.128098901,0.185381785,0.195022733,0.166167596,0.093092696,0.032138123,0.765796487,0.80347309,1,0.504955022,0.849550697,0.518849794,0.474661105,0.592119992,TPP,10571
176,0.275028549,0.476929414,0.126700642,0.113867695,0.135021632,0.173667307,0.197908748,0.151815639,0.122397544,0.078179119,0.027142317,0.582191974,0.755973953,0.923651474,0.586053893,0.804941164,0.580400009,0.392292688,0.706390455,TPP,14814
177,0.114457521,0.448579306,0,0.112059748,0.096723377,0.148172612,0.190160022,0.162542206,0.157842088,0.119259477,0.01324047,0.977118198,0.969643192,0.969737985,0.476592991,0.883183573,0.611237958,0.768484132,0.58956094,TPP,5601
178,0.099067874,0.472078152,0.027413475,0.128442035,0.067826826,0.138180275,0.212415159,0.220374882,0.136277049,0.083954652,0.012529123,0.759966945,0.735191856,1,0.598073203,0.942603906,0.602712893,0.471476573,0.537712569,EMIS,13719
179,0.0602972,0.501468377,0,0.122726637,0.159090759,0.101511217,0.199429419,0.170444363,0.153426065,0.068235396,0.025136145,0.755669809,0.831733775,0.987386259,0.561386838,0.823720473,0.568335678,0.299125305,0.233604691,EMIS,12457
180,0.172315411,0.476377044,0.040883663,0.074355273,0.14580888,0.161818053,0.124173612,0.188883595,0.158521842,0.085434508,0.061004237,0.743401395,0.930370778,0.983038852,0.582150878,0.746182968,0.737643725,0.456144277,0.433112525,TPP,10287
181,0.086738952,0.459217383,0.03551409,0.113585553,0.114390748,0.115134483,0.207408118,0.179895786,0.174422422,0.082384319,0.012778572,0.666003914,0.805354176,1,0.704198539,0.849520007,0.693476604,0.297601138,0.215489133,EMIS,8688
182,0.073783994,0.457507123,0.057548613,0.084168844,0.079582948,0.155504043,0.211453125,0.203439951,0.163072138,0.082510574,0.020268377,0.839075719,0.780586517,1,0.574417297,0.839286014,0.710539333,0.263504926,0.208854725,TPP,15504
183,0.143773178,0.384442861,0.008147908,0.049774281,0.149875935,0.131346666,0.13231526,0.159961676,0.253415555,0.108703652,0.014606974,0.761433289,0.820948359,0.985709306,0.605392703,0.844411529,0.496542277,0.385807466,0.533240186,EMIS,4338
184,0.049503193,0.532661263,0.12320594,0.118246469,0.150314984,0.068540383,0.239998258,0.212662997,0.090395997,0.088205841,0.031635071,0.848922541,0.867175916,0.988265441,0.754809133,0.720833193,0.722450033,0.33267488,0.405681124,TPP,10776
185,0.226131894,0.445933617,0.061898472,0.102793452,0.069552937,0.148984929,0.265330372,0.214904909,0.123803907,0.068315881,0.006313615,0.956617197,0.956500262,1,0.591871841,0.851658528,0.463705051,0.847292347,0.588762216,TPP,2975
186,0.219933555,0.453344765,0.046924092,0.080400375,0.117843954,0.075838424,0.187556557,0.20635063,0.163437322,0.124907981,0.043664757,0.959232629,0.916834773,0.943752128,0.589874317,0.889136827,0.488490645,0.917393625,0.644099408,TPP,3440
187,0.083232948,0.483242046,0.058298172,0.119034442,0.214965863,0.183094252,0.167140749,0.134998125,0.10586183,0.042311688,0.032593051,0.833082886,0.931892156,0.92318953,0.531445172,0.786379311,0.681447265,0.276936602,0.323003459,TPP,10641
188,0.211813791,0.539970569,0,0.014955801,0.137999347,0.15452215,0.145330995,0.214960958,0.196323774,0.080711376,0.0551956,0.985758044,0.907476288,0.952143457,0.615840993,0.930941926,0.500783065,0.823659144,0.765693315,TPP,5542
189,0.100661064,0.493364331,0.086913903,0.072967042,0.154529784,0.230695803,0.150361321,0.144318652,0.141945364,0.085543521,0.019638513,0.897160939,0.657227029,0.920634323,0.6475026,0.793254401,0.75349509,0.409677272,0.291024232,TPP,5003
190,0.058194521,0.483859841,0.031213711,0.058276786,0.103652327,0.184638443,0.183517475,0.165710856,0.16765795,0.101988354,0.034557809,0.901611341,0.90432113,0.991594656,0.556066363,0.933822178,0.569084848,0.402403832,0.542421472,TPP,4226
191,0.174724671,0.422462155,0.043003147,0.102821966,0.225814779,0.065013676,0.117719789,0.214499565,0.157681886,0.094763495,0.021684844,0.936888845,0.650576851,0.993799703,0.653063408,0.948563254,0.640734096,0.827902506,0.358757758,TPP,5157
192,0.170673302,0.49623027,0.017040124,0.093871152,0.145926131,0.107208732,0.15664277,0.230310469,0.149858884,0.083034028,0.033147835,0.900251837,0.906055208,0.948169634,0.658536314,0.793612548,0.545508043,0.561102324,0.500482668,TPP,11674
193,0.026979202,0.566646701,0.02262259,0.056446436,0.197900745,0.113241159,0.154024998,0.236818651,0.111871984,0.087936589,0.041759439,0.957023596,0.609584042,0.970253554,0.627670503,0.76922793,0.664939991,0.616532655,0.372839182,EMIS,4669
194,0.092056523,0.524276517,0.066047754,0.103151829,0.155882764,0.172637468,0.146958376,0.149463214,0.17656338,0.069271242,0.026071726,0.628097089,0.799842814,0.983496648,0.605401188,0.687757886,0.733695363,-97,0.42817835,TPP,2625
